pr_auc,recall,cost_per_active_node,recall_at_10_percent,graph_mae
0.6802756655725665,0.8306026916325336,0.4837638376383764,0.16998244587478056,0.1163697921885894
0.6968320639219163,0.8426643697961528,0.4701074617829575,0.16709732988802756,0.1096771640435758
0.6893222645721746,0.8431818181818181,0.4741449062155204,0.16846590909090908,0.10836642163483856
0.667033789596063,0.8375038616002471,0.4716153960469609,0.17114612295335188,0.1183390569726557
0.676870946998747,0.8425846854540279,0.48760571595217267,0.16538571021918588,0.09918324871932578
0.723072960879485,0.847148288973384,0.4734069423396117,0.16653992395437262,0.09206324845181528
0.6727011583579677,0.8329418672930123,0.4789477606379015,0.15971814445096888,0.10677051498156118
0.7086707224731066,0.8456464379947229,0.4764714347388113,0.16886543535620052,0.10515331646780349
0.6940454507739501,0.8336167800453514,0.4892080976481096,0.1564625850340136,0.10502725183397257
0.6932230970956997,0.8448667044809983,0.4835256604919526,0.16846284741917186,0.100651381460596
0.6990367675906767,0.8406155537235505,0.4982056483070682,0.15416323165704865,0.10088126736967003
0.6902461278324475,0.8363187152563311,0.4799597647787063,0.16831377393452748,0.10992837580739732
0.6920717884011355,0.845054945054945,0.48067776456599287,0.16703296703296702,0.10813153780811378
0.7113407919882521,0.8476874003189793,0.4815086586439683,0.16161616161616163,0.10079500566115561
0.6941703140804327,0.8333807222064259,0.4721856243595374,0.16206994597668467,0.12378251376828814
0.6872483486634077,0.8346303501945526,0.47726272553909344,0.17426347971095052,0.12655519249404337
0.6717680558744604,0.8234957020057306,0.49367828692538185,0.1650429799426934,0.11995398876601243
0.6804508755616043,0.8449287510477788,0.4865163572060124,0.1760268231349539,0.10910679613685662
0.6813571867355704,0.8278996865203762,0.4682258809047546,0.1683385579937304,0.11585685157452721
0.7030528131166133,0.831314623338257,0.46187128177393183,0.16189069423929098,0.13054133396852327
0.65640164161803,0.8344430992736077,0.4811204074208803,0.16797820823244553,0.11497232052198517
0.6922876642108616,0.8390899122807017,0.4780841799709724,0.17242324561403508,0.10268066221419557
0.6880065139279606,0.8477188655980271,0.44922377887163956,0.17077681874229347,0.11210596970775548
0.6737582691536625,0.8256347506882838,0.4821185028034551,0.16151728357295808,0.12639592019863197
0.6800268905787725,0.8306573765525598,0.4711825487944891,0.16631323841260223,0.12706411952803018
0.6784939229490802,0.8505044328951391,0.4670258784245276,0.16997859981656985,0.11293590262951986
0.6895627573419869,0.8499194847020934,0.4260910741062268,0.17037037037037037,0.12781140287613194
0.6967543690407432,0.8652606912712361,0.46786531030675815,0.17106033977738722,0.10488907044461693
0.673817554107813,0.8441254028713742,0.48954253196363906,0.16290653384119544,0.10881734575483609
0.7006499354250006,0.8598829648894668,0.4549306305557863,0.17652795838751625,0.12149714389577126
0.6808378489830833,0.8465547191661842,0.4674844812296778,0.17429067747539084,0.120108361843796
0.6783232199525455,0.8429176755447942,0.4690356129845572,0.16343825665859565,0.10974252338935599
0.6733077452484139,0.8310488676996425,0.47169672972576626,0.17371871275327772,0.1127142814281576
0.7091127723730113,0.8390680032511515,0.48903136103815853,0.1571389867244649,0.11655943475956179
0.7052746352752468,0.8499248120300752,0.449763991908294,0.17353383458646618,0.1167572510249458
0.6956634335295042,0.8347432024169185,0.46338124572210815,0.16012084592145015,0.12391118621052595
0.6849266734083787,0.8242478403336312,0.48237671181620895,0.15758117366696456,0.1286103669641649
0.6912175251892494,0.8378378378378378,0.4742978272390037,0.15238642898217367,0.12360753466101254
0.6607858511429551,0.8248337028824834,0.4805976976442784,0.15806145074437758,0.13542994075595474
0.6870365962814852,0.8481810369521627,0.47886906964695436,0.17072472071039815,0.10558187352062909
0.6938791325554559,0.8311248942768537,0.49549067563436255,0.15703411333521286,0.1111807765608484
0.7184672244909228,0.850707479064395,0.4826323924184495,0.1666185388391568,0.10602783660247626
0.7057432401869537,0.8195182984047544,0.45308268281025965,0.1673443853612762,0.14392785408866227
0.6747426545660556,0.8339633614422798,0.49306068212018306,0.1628380343123001,0.10885884944171324
0.6638811509475185,0.8420285631011367,0.4806490988726933,0.17341882832993297,0.09928780720475015
0.6847030305299995,0.8189312977099237,0.48106001558846456,0.15389312977099237,0.13380776450503618
0.6865897447681958,0.8371305418719212,0.4592348581268249,0.16533251231527094,0.12091839896125156
0.6884981339181894,0.8485885372112917,0.47067579636796664,0.15768463073852296,0.11552488537040673
0.6954013967234103,0.8463837417812313,0.4733627155339055,0.16915720263000597,0.11185632629311197
0.7056432929395219,0.8265741728922091,0.49662437866310555,0.1664887940234792,0.10588399462956877
0.68309280947162,0.8384859867090436,0.46956842493544815,0.1612250794568044,0.11527696435150074
0.7075436477999459,0.8335290663534939,0.4579396174233694,0.16823253082795067,0.11788430884303502
0.6871345137030443,0.8243727598566308,0.48141783029001073,0.16515026192445548,0.10617835309554254
0.6999568855652556,0.845355037889419,0.4802944675788221,0.18102722424922818,0.11437805690005556
0.6908218143724653,0.8429203539823009,0.4654190977657606,0.16399336283185842,0.11235881953707857
0.7036324408793188,0.8528174936921783,0.4703399585603561,0.16428371180263526,0.10923800762948764
0.6851184136313607,0.839557812966836,0.4718354430379747,0.1637287122796534,0.12038782255934011
0.6707736446027209,0.836036036036036,0.47341772151898737,0.17057057057057057,0.12638102600316484
0.6719291318660191,0.8483398145378402,0.4815066425120773,0.16272808854322465,0.12652948141393267
0.6990992590683306,0.8508869179600886,0.4684585444664757,0.164079822616408,0.10370158552449213
0.691941495355459,0.8433193529059317,0.46112253446043716,0.17525464349910125,0.1192092243406289
0.6794218060582833,0.8284789644012945,0.4899404717052219,0.1588702559576346,0.12078905068862607
0.699497162745488,0.835956416464891,0.4638836772983114,0.16101694915254236,0.12748534015969235
0.6859071849873062,0.8357746478873239,0.48287300786038795,0.1676056338028169,0.1122080097922775
0.6813435158032951,0.8257911860396332,0.4757803297997644,0.16119491274770778,0.12062978436192286
0.7042757661758084,0.8435501066098081,0.47776079202154764,0.16337953091684435,0.10264047218619712
0.6797037710891534,0.840504876649455,0.4859532017897748,0.16351118760757316,0.10376052232669894
0.6939208318966124,0.84357034795764,0.46763676844783714,0.1615733736762481,0.12093404187834349
0.6681709627900242,0.8295384615384616,0.46752092437597215,0.16307692307692306,0.1237110320944339
0.6772472130181952,0.8379775926457914,0.4954304245283019,0.17351335823039357,0.10778123718178408
0.68495492502623,0.8471134319698288,0.47172413793103446,0.16478096895851466,0.10726369077896822
0.7034665693735461,0.8343891402714932,0.4788403086275427,0.16259426847662142,0.11624324755769883
0.6984562981854225,0.8437679494543366,0.47870733917245545,0.17116599655370476,0.12500311086922536
0.7004813823362676,0.8454063604240283,0.47013532431171257,0.16136631330977622,0.11571418713875593
0.6878107326988863,0.8531902879728966,0.481557527315392,0.1795595708639187,0.10137304776001538
0.6918659971986755,0.8421361502347418,0.4661929864771946,0.16109154929577466,0.10376803030892504
0.6754180835748578,0.8391304347826087,0.4733064811424387,0.16608695652173913,0.09935130263632375
0.7152723605181972,0.8551597695128339,0.48750474743638433,0.1684127815610267,0.09439146583772277
0.7040438731139151,0.8256218240171169,0.5016710258645742,0.16742444503878043,0.10419464141890374
0.667867975227862,0.8338870431893688,0.47262205074936936,0.17003926306251888,0.10662084945782263
0.6670570338340719,0.8455967555040557,0.4968072468072468,0.16367323290845887,0.10318076823438917
0.7060043488964804,0.8385935769656699,0.4718184514980718,0.16971207087486156,0.11132083572023972
0.6725215579896431,0.8351358480611976,0.5005984651130043,0.16565549986810868,0.10306740042243177
0.659278289417828,0.8272810497406164,0.4741474961165767,0.1638693927372597,0.11214756615097737
0.69450634484771,0.8515730034955633,0.4865480427046263,0.16966926593170206,0.11011658163007462
0.7097896597906432,0.8410936654033568,0.47586665681129425,0.16242555495397942,0.1149844493325258
0.6920462444779668,0.840630472854641,0.47893821371852074,0.1675423234092236,0.11581375374606698
0.6982941816875178,0.8410744264129827,0.47170366014993387,0.1715165081141578,0.12165569692715261
0.7168124683809434,0.8503914988814317,0.4714460222934799,0.16331096196868009,0.10418069304350544
0.6728057239261135,0.8484393757503002,0.47049878345498786,0.16926770708283315,0.11455018839753064
0.6919971219381021,0.8427033492822966,0.469713743476198,0.15041866028708134,0.1352992257388839
0.6731526715260658,0.8285545373928466,0.49007758877946883,0.16021282885013302,0.11320579478089328
0.6917726747447388,0.8498212157330155,0.4748151031529778,0.16358760429082242,0.12197060162165704
0.6873985942688148,0.8413690476190476,0.4661382176389103,0.16964285714285715,0.13472503140533337
0.6997130383075915,0.8340068386695679,0.4577290959580376,0.17376437674852346,0.13423831692946273
0.6934089430964627,0.8369468369468369,0.47591252237528214,0.17018117018117018,0.12517546529905874
0.702120937637553,0.8344613649182178,0.4600718633130454,0.1649746192893401,0.12072318185087108
0.6844460964036078,0.8419275629220381,0.4760751059963658,0.15684468999386125,0.12561584575070764
0.684479344161124,0.8434373160682754,0.4907625636736866,0.1547969393761036,0.11105071032141274
0.6973339383373122,0.8522853957636566,0.4860038986354776,0.15997770345596432,0.10784366390552258
0.7131824749853938,0.8364985163204748,0.46454368932038836,0.16083086053412463,0.12431350160516115
0.697547937192592,0.8296191819464034,0.4782833505687694,0.16558533145275034,0.12150730843744262
0.6757942701101923,0.8495575221238938,0.4789108382274426,0.17180347879157767,0.11203055357670083
